/usr/lib/jvm/java/bin/java -Djgroups.udp.mcast_port=46113 -classpath /home/tester/RadarGun-3.0.0-SNAPSHOT/lib/activation-1.1.1.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/commons-codec-1.6.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/commons-io-2.1.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/commons-logging-1.1.3.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/fast-classpath-scanner-1.93.1.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/HdrHistogram-2.1.0.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/httpclient-4.3.6.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/httpcore-4.3.3.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/jboss-annotations-api_1.2_spec-1.0.0.Final.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/jboss-jaxrs-api_2.0_spec-1.0.0.Final.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/jboss-logging-3.1.4.GA.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/jboss-transaction-api-1.0.1.GA.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/jcip-annotations-1.0.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/log4j-1.2.16.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-cache-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-core-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-counter-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-hdrhistogram-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-mapreduce-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-multimap-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-query-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/radargun-rest-3.0.0-SNAPSHOT.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/resteasy-client-3.0.16.Final.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/lib/resteasy-jaxrs-3.0.16.Final.jar:/home/tester/RadarGun-3.0.0-SNAPSHOT/conf -Djava.net.preferIPv4Stack=true -Dmaster.address=results org.radargun.LaunchMaster --config /mnt/workspace/results/config.xml
Running in directory: /mnt/workspace/results/.
PerNodeRollingFileAppender::Not using file prefix.
13:49:42,310 INFO  [org.radargun.LaunchMaster] (main) Running in directory: /mnt/workspace/results/.
Configuration file is: /mnt/workspace/results/config.xml
13:49:42,332 INFO  [org.radargun.LaunchMaster] (main) Configuration file is: /mnt/workspace/results/config.xml
loading: /mnt/workspace/results/config.xml
loading: /mnt/workspace/results/config.xml
13:49:42,337 ERROR [org.radargun.config.DomConfigParser] (main) loading: /mnt/workspace/results/config.xml
loaded: /mnt/workspace/results/config.xml
loaded: /mnt/workspace/results/config.xml
13:49:42,346 ERROR [org.radargun.config.DomConfigParser] (main) loaded: /mnt/workspace/results/config.xml
13:49:42,851 INFO  [org.radargun.RemoteSlaveConnection] (main) Attempting to start Master listening for connection on: results/127.0.0.1:2103
13:49:42,854 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting 5 seconds for server socket to open completely
13:49:47,858 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 3 slaves.
13:49:47,862 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 2 slaves.
13:49:47,862 INFO  [org.radargun.RemoteSlaveConnection] (main) Awaiting registration from 1 slaves.
13:49:47,864 INFO  [org.radargun.RemoteSlaveConnection] (main) Connection established from 3 slaves.
13:49:47,996 INFO  [org.radargun.Master] (main) Started benchmarking configuration 'Infinispan 9.2 - distributed'
13:49:47,997 INFO  [org.radargun.Master] (main) Starting scenario on Cluster[default=3]
13:49:48,253 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 3 reconnecting slaves
13:49:50,096 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 2 reconnecting slaves
13:49:50,223 INFO  [org.radargun.RemoteSlaveConnection] (main) Waiting for 1 reconnecting slaves
13:49:50,466 INFO  [org.radargun.Master] (main) Starting distributed stage ScenarioInit.
13:49:53,354 INFO  [org.radargun.stages.ScenarioInitStage] (main) Received responses from all 3 slaves. Durations [0 = 43 ms, 1 = 34 ms, 2 = 77 ms]
13:49:53,356 INFO  [org.radargun.Master] (main) Finished distributed stage ScenarioInit.
13:49:53,358 INFO  [org.radargun.Master] (main) Starting distributed stage BeforeServiceStart.
13:49:53,365 INFO  [org.radargun.stages.BeforeServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 0 ns, 1 = 0 ns, 2 = 0 ns]
13:49:53,366 INFO  [org.radargun.Master] (main) Finished distributed stage BeforeServiceStart.
13:49:53,369 INFO  [org.radargun.Master] (main) Starting distributed stage ServiceStart.
13:50:02,544 INFO  [org.radargun.stages.lifecycle.ServiceStartStage] (main) Received responses from all 3 slaves. Durations [0 = 8.29 seconds, 1 = 8.97 seconds, 2 = 9.16 seconds]
13:50:02,551 INFO  [org.radargun.Master] (main) Finished distributed stage ServiceStart.
13:50:02,553 INFO  [org.radargun.Master] (main) Starting distributed stage AfterServiceStart.
